sequencing_id	P122	P127	P13	P137	P153	P155	P157	P184	P190	P198	P20	P205	P211	P218	P225	P231	P237	P243	P249	P256	P26	P262	P33	P44	P5	P63	P75	P81	P84
group	FOS	FOS	FOS	FOS	FOS	FOS	FOS	FOS	FOS	Control	FOS	Control	Control	Control	Control	Control	Control	Control	Control	Control	FOS	Control	FOS	FOS	FOS	Control	Control	Control	Control
Smithella	0	0.699898024857778	0	0	0.410910495475875	0	0.285426983068186	0.252943311609719	2.16352342771344	0	0.50358806496286	0.561353400594698	0.227187093228609	0	0.112084854511617	0.128362075527475	0.202664100668933	0.18182014878161	0.225721507512689	0.450335953838249	2.42570372697249	0	0	0.169913660072771	1.58183671806845	0	0.714725014910951	0	0
Edaphobacillus	0	0	0	0	2.05455247737938	0	0	0	0	0.198466292187235	0	0.561353400594698	1.13593546614305	0	0	0	0	0	0	0.643337076911784	2.42570372697249	0	0	0	2.25976674009779	0	0.714725014910951	0	0.210598229542804
unclassified_Xanthomonadaceae_(miscellaneous)	0	1.4997814818381	0.113925137969038	4.17627790623699	0.821820990951751	0.472863767002999	0.285426983068186	0.505886623219437	0	0.595398876561706	0.50358806496286	6.54912300693814	7.15639343670119	2.08976807753875	3.36254563534851	0	4.79638371583142	0.18182014878161	0.225721507512689	6.94804043064727	26.6827409966974	0.444438462161652	0	0.169913660072771	8.4741252753667	0	0.714725014910951	2.74763268547208	0.210598229542804
Xylanimonas	0.268523092113222	0.399941728490159	39.4180977372873	0	0	1.6550231845105	0.713567457670465	3.28826305092634	4.32704685542687	0.198466292187235	4.86801796130765	0.74847120079293	32.7149414249197	2.08976807753875	16.5885584677193	4.74939679451658	6.35014182095991	3.00003245489656	0.225721507512689	12.2877381690151	155.245038526239	1.33331538648496	0	15.6320567266949	85.4191827756963	4.98445303784287	0.357362507455475	1.83175512364805	3.79076813177047
Enorma	5.23620029620782	11.9982518547048	2.84812844922596	0	1.6436419819035	0.709295650504498	5.85125315289781	1.77060318126803	0	6.35092134999154	0.167862688320953	2285.45681162121	14.4263804200167	0	9.52721263348746	5.6479313232089	12.02473663969	6.00006490979312	0.677164522538067	21.4231246611624	81.2610748535785	228.377878342209	1.14692007993268	1.69913660072771	17.8521572467725	0	0.357362507455475	1.83175512364805	0.210598229542804
Chaetomium	0	0.499927160612699	1.93672734547365	9.74464844788632	0.410910495475875	0	0.142713491534093	0	2.16352342771344	1.98466292187235	0.167862688320953	0.935589000991163	0.113593546614305	2.08976807753875	0.336254563534851	0.128362075527475	0.675547002229778	0.0909100743908048	0.677164522538067	5.72569998451488	425.711004083672	0	0.191153346655447	0	1.80781339207823	1.81252837739741	0.357362507455475	0.915877561824025	0
Candidatus_Brocadia	0	0.0999854321225398	0	0	0.410910495475875	0	1.71256189840912	0.252943311609719	0	0.198466292187235	0.167862688320953	0	0	0	0	0	1.8239769060204	0.18182014878161	0	0.900671907676497	2.42570372697249	0.063491208880236	0	0	0.112988337004889	0.453132094349352	1.07208752236643	0.915877561824025	0
Flaviflexus	0	0.0999854321225398	0	0	0	0	0	0.252943311609719	0	0	0	0.561353400594698	0.681561279685828	0	0.112084854511617	0.128362075527475	0.675547002229778	0.18182014878161	0	0.38600224614707	8.48996304440372	0	0	0.169913660072771	0.903906696039115	0.453132094349352	0	0	0
Desulfoplanes	0	0	0	0	0	0	0	0	0	0.198466292187235	0	0	0.567967733071523	0	0	0	0	0.0909100743908048	0	2.12301235380889	0	0.126982417760472	0	0	0.338965011014668	0	0	0.915877561824025	0
Alloascoidea	0	0.0999854321225398	0.569625689845192	0	0	0	0.142713491534093	0	0	1.58773033749788	10.0717612992572	0.187117800198233	0.113593546614305	0	0	0	0	0	0.451443015025378	0.514669661529427	0	0	0.382306693310895	0.849568300363853	0.112988337004889	0.453132094349352	0	14.6540409891844	1.47418760679963
Papiliotrema	0	1.69975234608318	0	1.39209263541233	0	0	0	0	2.16352342771344	0.396932584374471	0	0	0.340780639842914	0	0	0	2.09419570691231	0.0909100743908048	0	0.257334830764714	1.21285186348625	0	0.382306693310895	0	0.564941685024447	1.35939628304806	0	0	0.210598229542804
Celeribacter	0	0	0	1.39209263541233	2.05455247737938	0	5.85125315289781	0	0	0.396932584374471	0.335725376641907	2.05829580218056	3.86218058488636	0	3.58671534437175	0	3.039961510034	0.363640297563219	0.225721507512689	2.25167976919124	37.5984077680736	0.571420879922124	0	0	7.4572302423227	0.453132094349352	1.07208752236643	4.57938780912013	0
unclassified_Candidatus_Bathyarchaeota	0	0.299956296367619	0	0	1.6436419819035	0	0.142713491534093	0	2.16352342771344	0.992331460936177	0.671450753283814	0.561353400594698	0.340780639842914	0	0.112084854511617	0.25672415105495	3.10751621025698	0.272730223172414	0	1.4796752768971	0	0.126982417760472	0	0.169913660072771	1.24287170705378	0	0	0.915877561824025	0.210598229542804
Nakazawaea	0	0	1.36710165562846	1.39209263541233	0.205455247737938	0.236431883501499	5.70853966136372	0	0	1.19079775312341	1.51076419488858	0.187117800198233	0	0	0	0.898534528692326	0	0.0909100743908048	0	1.67267639997064	6.06425931743123	0.063491208880236	0	0	0	0	0	2.74763268547208	0.210598229542804
Syntrophobacter	0	0.19997086424508	0.113925137969038	0	0.205455247737938	0	0	0	0	0	0	0.187117800198233	0	0	0	0	1.28353930423658	0.363640297563219	0	0.900671907676497	1.21285186348625	0	0	0	0.677930022029336	1.35939628304806	0	0	0
Fermentimonas	0.268523092113222	0.799883456980318	0	0	0	0	0	0.252943311609719	0	0.396932584374471	0	0.187117800198233	0.227187093228609	0	3.13837592632528	0.25672415105495	2.56707860847316	0.363640297563219	4.51443015025378	0.836338199985319	0	1.01585934208378	2.29384015986537	1.01948196043662	0	0	0	0	0.210598229542804
Stigmatella	0	0	0	0	0	0	0	0	0	0.198466292187235	0	0.74847120079293	3.29421285181483	0	4.81964874399954	0.128362075527475	2.76974270914209	0	0.451443015025378	0.257334830764714	2.42570372697249	1.39680659536519	0	0	5.08447516522002	0	0	0	0.210598229542804
unclassified_Hungateiclostridiaceae	0	0.19997086424508	9.11401103752307	0	0.616365743213813	0.236431883501499	13.5577816957388	0	0	0.793865168748942	0.335725376641907	1.1227068011894	0.795154826300132	0	0.112084854511617	0.128362075527475	2.22930510735827	3.54549290124139	0.225721507512689	3.66702133839717	0	0.126982417760472	0	0.339827320145541	1.58183671806845	0	1.4294500298219	0	0.210598229542804
Hypoxylon	0.671307730283054	0.0999854321225398	0.455700551876153	0	0	0	9.13366345818195	0	0	1.98466292187235	0	0.374235600396465	2.95343221197192	0	0.112084854511617	3.0806898126594	0.202664100668933	0.727280595126438	0.451443015025378	4.31035841530895	18.1927779522937	0.380947253281416	0	0.169913660072771	0.338965011014668	0	0.357362507455475	0	0.210598229542804
Caldisericum	0	0	0	0	0	0	0.142713491534093	0	0	0	0	0	0	0	0	0	0	0	0	0.0643337076911784	0	0	0	0	0	0	0.357362507455475	0	0
unclassified_Desulfovibrionales	0	0	0	0	0.205455247737938	0	0.856280949204558	0	0	0.198466292187235	0	2.43253140257702	0.113593546614305	0	0.112084854511617	0	2.49952390825018	0.636370520735633	0.225721507512689	0.38600224614707	0	0	0	0	1.92080172908312	0	0	0	0
Candidatus_Kerfeldbacteria	0	0	0.113925137969038	0	0	0	0	0	0	0	0	0	0	0	3.47463048986013	0.25672415105495	0.135109400445956	0.818190669517243	0.225721507512689	0.450335953838249	1.21285186348625	0.444438462161652	0	0	0	2.71879256609611	0	0	0
Stenoxybacter	0	0	0.113925137969038	0	0.821820990951751	0	0	0	0	0	0.167862688320953	0.374235600396465	0	0	0	0	0	0	0	0.772004492294141	0	0	0	0	0	0	0	0	0
Galerina	0	0.0999854321225398	0	0	2.05455247737938	0	0.285426983068186	0	0	0	0	0.374235600396465	0.681561279685828	0	0.112084854511617	0	0	0.0909100743908048	0	1.15800673844121	2.42570372697249	0	0	0	0.790918359034225	0	0	0	0
Acidihalobacter	0	0	0	1.39209263541233	0	0	0.428140474602279	0	0	0.198466292187235	0	2.61964920277526	0	0	0	0	0.0675547002229778	0.272730223172414	0	1.35100786151475	3.63855559045874	0	0	0	4.51953348019557	0	0	0.915877561824025	0
Ambrosiozyma	0.805569276339665	0.299956296367619	0.227850275938077	4.17627790623699	1.02727623868969	0	4.56683172909097	0.252943311609719	12.9811405662806	4.36625842811918	0.335725376641907	1.1227068011894	0.795154826300132	54.3339700160076	6.27675185265056	0.128362075527475	0.405328201337867	0.363640297563219	1.35432904507613	2.50901459995596	10.9156667713762	0.126982417760472	0.382306693310895	0.509740980218312	4.2935568061858	0	0.357362507455475	7.3270204945922	0
Ciceribacter	0	0	0	1.39209263541233	0	0	0	0	0	0.198466292187235	0	0.374235600396465	1.02234191952874	0	0	0	0.0675547002229778	0	0	0.193001123073535	4.85140745394498	0	0	0	0.225976674009779	0	0.357362507455475	0	0
Lactarius	0.134261546056611	0.0999854321225398	0	1.39209263541233	0.821820990951751	0	0.285426983068186	0	0	1.78619662968512	0.50358806496286	3.18100260336995	3.52139994504344	0	9.41512777897584	1.0268966042198	4.72882901560845	0.545460446344829	13.091847435736	3.21668538455892	27.8955928601837	0.63491208880236	0.191153346655447	0.339827320145541	0.790918359034225	0	0	0.915877561824025	0
Ndongobacter	0	0.19997086424508	0	0	0.410910495475875	0	2.71155633914777	0	0	0	0	0	0.567967733071523	0	2.12961223572073	0	0	0.18182014878161	0	1.41534156920592	1.21285186348625	0.253964835520944	0	0	1.12988337004889	0	1.4294500298219	0	0
Candidatus_Shapirobacteria	0	0	0	0	0	0	3.13969681375005	0	0	0.396932584374471	0	0.561353400594698	0	0	0	0	0	0.363640297563219	0	0.450335953838249	1.21285186348625	0	0	0	0	0	1.07208752236643	0	0
Roseivirga	0.268523092113222	0.19997086424508	0	1.39209263541233	0	0	0.285426983068186	0	2.16352342771344	0.198466292187235	0	0	0.681561279685828	0	0.112084854511617	0	0.472882901560845	4.81823394271265	0.225721507512689	0.579003369220606	2.42570372697249	0.063491208880236	0	0.169913660072771	0.564941685024447	2.26566047174676	2.14417504473285	0	0
Eggerthia	0.134261546056611	0	3.41775413907115	0	0	0	1.9979888814773	0.505886623219437	0	0.595398876561706	0.167862688320953	0.187117800198233	0.454374186457218	0	0.224169709023234	1.66870698185718	0.0675547002229778	1.54547126464368	0.225721507512689	0.321668538455892	2.42570372697249	0.825385715443068	0	0.679654640291082	0.790918359034225	1.81252837739741	0.714725014910951	0	0
Desulfobacter	0	0.699898024857778	0.227850275938077	0	0.410910495475875	0	0	0	0	0.992331460936177	0	0	2.27187093228609	0	0.224169709023234	0.128362075527475	1.01332050334467	1.00001081829885	0	1.86567752304417	3.63855559045874	0	0	0	0.790918359034225	0.906264188698704	1.07208752236643	0	0
Mesonia	0	0.299956296367619	0	0	0	0	0.142713491534093	0	0	0	0	0	0	0	0.560424272558086	0.128362075527475	0.0675547002229778	2.81821230611495	0	0.450335953838249	0	0.063491208880236	0	1.35930928058216	0.903906696039115	0.906264188698704	0.714725014910951	0	0
Escovopsis	0.268523092113222	0.599912592735238	0	0	0.410910495475875	0	2.56884284761367	0.252943311609719	0	0.595398876561706	0.167862688320953	3.36812040356819	2.15827738567179	0	0.112084854511617	0	4.2559461140476	0.636370520735633	0.677164522538067	3.66702133839717	12.1285186348625	0.507929671041888	0	0	2.59873175111245	0.453132094349352	0	0.915877561824025	0
Nosema	0	0	0.797475965783268	2.78418527082466	0.205455247737938	0	0.142713491534093	0	0	0.198466292187235	0	0	0.113593546614305	0	0	0.128362075527475	0	0.363640297563219	0.225721507512689	0.0643337076911784	1.21285186348625	0	0	0	0	0	0	0	0
Motilibacter	0	0.0999854321225398	0	0	0	0	0.713567457670465	0	0	0.396932584374471	0	2.99388480317172	7.04279989008688	0	0	0	2.36441450780422	0	0	2.63768201533831	3.63855559045874	0	0	0	2.71172008811734	0	0	0.915877561824025	0
Edhazardia	0	2.19967950669587	0.341775413907115	22.2734821665973	0.205455247737938	0	0.428140474602279	0	0	0.198466292187235	3.86084183138193	0.374235600396465	0.567967733071523	62.6930423261626	1.68127281767426	0	1.35109400445956	4.09095334758622	0.451443015025378	1.22234044613239	21.8313335427524	0	0.191153346655447	3.22835954138264	2.03379006608801	0.453132094349352	2.14417504473285	37.550980034785	0
Parachlamydia	0	0	0	0	0	0	0	0	0	0.396932584374471	0	0	0	0	2.35378194474396	0	0	0.18182014878161	0	0.0643337076911784	0	0.063491208880236	0.382306693310895	0	0	0	0.357362507455475	0	0
unclassified_Nitrospiraceae	1.2083539145095	0.0999854321225398	0	1.39209263541233	0.821820990951751	0	0.570853966136372	0.252943311609719	2.16352342771344	0.992331460936177	0.335725376641907	0	2.4990580255147	0	0.112084854511617	0	1.68886750557445	1.27274104147127	0	4.88936178452956	2.42570372697249	0.190473626640708	0	0.509740980218312	7.11826523130803	3.62505675479482	1.4294500298219	0	0
Glaesserella	0	0	0	0	0	0	0.428140474602279	0.252943311609719	0	0.595398876561706	0	0	0	0	0.224169709023234	0	0	0	0	0.0643337076911784	0	0.063491208880236	0	0.679654640291082	0.225976674009779	0	1.07208752236643	0	0
Salimicrobium	0	0	0.113925137969038	0	0	0	4.85225871215916	0	2.16352342771344	0.992331460936177	0	1.30982460138763	0.113593546614305	0	1.34501825413941	0.128362075527475	0	0.454550371954024	0	0.643337076911784	0	0.126982417760472	0	0.169913660072771	0.790918359034225	3.62505675479482	4.64571259692118	0	0
Leminorella	0.671307730283054	0.0999854321225398	0	9.74464844788632	2.26000772511731	0	2.71155633914777	0	0	1.38926404531065	0	0.374235600396465	0.340780639842914	0	0	0	0.0675547002229778	0.454550371954024	0	0.38600224614707	1.21285186348625	0.126982417760472	0	0	3.27666177314179	0	0	0	0
Taylorella	0.268523092113222	0.0999854321225398	0.227850275938077	1.39209263541233	0.205455247737938	0	0.142713491534093	0	0	0.396932584374471	1.00717612992572	3.18100260336995	0	0	7.73385496130158	0	0.135109400445956	0.727280595126438	0	0	0	0.190473626640708	0.191153346655447	0.339827320145541	0	0	0.714725014910951	0	0
Granulosicoccus	0	0.0999854321225398	0	0	0	0	0	0	0	0.198466292187235	0	0	0	0	0	0	0.810656402675734	0	0	0.193001123073535	0	0.190473626640708	0	0	0	0	0	0	0
unclassified_Eggerthellaceae	0	0.799883456980318	0	0	1.84909722964144	0	3.9959777629546	0.252943311609719	0	0.198466292187235	0	2.99388480317172	1.24952901275735	2.08976807753875	4.25922447144145	0	6.35014182095991	0.818190669517243	0	126.866071567004	15.7670742253212	2.09520989304779	0.191153346655447	0.169913660072771	14.3495187996209	0	0.357362507455475	0	0
Frigoribacterium	0	0.19997086424508	0	0	0.205455247737938	0.709295650504498	0.285426983068186	0	0	0.198466292187235	0.167862688320953	5.80065180614521	1.93109029244318	0	0.112084854511617	0	3.039961510034	0.0909100743908048	0.451443015025378	1.35100786151475	7.27711118091747	0.63491208880236	0	0.169913660072771	0.903906696039115	0	0	0.915877561824025	0
Xylophilus	0	0	0	0	0.616365743213813	0.236431883501499	1.28442142380684	0	0	0	0	3.92947380416288	1.70390319921457	0	0	0	0.337773501114889	0.363640297563219	0.225721507512689	1.86567752304417	3.63855559045874	0.063491208880236	0	0	2.59873175111245	0	0	0.915877561824025	0
Neonectria	0.268523092113222	0.0999854321225398	0	5.56837054164932	0.410910495475875	0	0.713567457670465	0.505886623219437	0	0.595398876561706	0.167862688320953	1.49694240158586	1.93109029244318	8.35907231015502	2.69003650827881	0	0.878211102898711	0.545460446344829	0	1.67267639997064	13.3413704983487	0.190473626640708	0	0.509740980218312	0.790918359034225	0.453132094349352	0	1.83175512364805	0
Novibacillus	0	0	0.113925137969038	0	0.205455247737938	0	1.42713491534093	0	0	0.198466292187235	0.167862688320953	0	0.454374186457218	0	1.45710310865102	0	0	0.818190669517243	0	0.450335953838249	57.0040375838535	0.253964835520944	0	0	0.564941685024447	0.906264188698704	0.357362507455475	0	0.210598229542804
Scheffersomyces	0	0	0	0	0.205455247737938	6.62009273804198	0.998994440738651	0	0	0.396932584374471	0	0	0.454374186457218	0	0.336254563534851	0.128362075527475	1.28353930423658	3.45458282685058	0.225721507512689	0.900671907676497	0	0	0	0	0.451953348019557	0	0	1.83175512364805	0
Sarcina	0.134261546056611	0.699898024857778	2.62027817328788	0	1.02727623868969	0.236431883501499	5.42311267829553	0.758829934829156	2.16352342771344	3.96932584374471	0	1.1227068011894	9.20107727575867	0	10.0876369060455	0.385086226582425	5.13415721694631	5.36369438905748	0	6.88370672295609	3.63855559045874	0.31745604440118	0	0.679654640291082	9.15205529739604	0.453132094349352	0.357362507455475	0	0
Kwoniella	0.268523092113222	0.299956296367619	0	0	3.90364970702082	0	4.28140474602279	0	2.16352342771344	0.198466292187235	0	1.87117800198233	3.18061930520053	0	3.36254563534851	0	1.8239769060204	0.818190669517243	0	3.47402021532363	2.42570372697249	0.253964835520944	0	1.52922294065494	1.35586004405867	0	0	2.74763268547208	0
Herminiimonas	0	0	0	47.3311496040192	9.2454861482072	0	0.142713491534093	0.252943311609719	0	0.396932584374471	0	4.67794500495581	1.47671610598596	0	2.24169709023234	0	0.743101702452756	0.727280595126438	0	0.257334830764714	658.578561873031	0	0	0.169913660072771	0.112988337004889	0.906264188698704	6.78988764165403	95.2512664296986	0
Phycomyces	0	0.0999854321225398	0	1.39209263541233	2.46546297285525	0	0.142713491534093	0.252943311609719	0	1.19079775312341	0	0.374235600396465	0.227187093228609	2.08976807753875	0.448339418046469	0	0.0675547002229778	0.636370520735633	0	0.257334830764714	4.85140745394498	0	0	0.339827320145541	0.225976674009779	0	0.357362507455475	0.915877561824025	0
Massilioclostridium	0.268523092113222	0.999854321225398	0.113925137969038	0	0	0	4.56683172909097	0	0	0.595398876561706	0.167862688320953	0.187117800198233	1.59030965260026	0	0	0.128362075527475	1.48620340490551	62.7279513296553	0.902886030050756	53.5899785067516	1.21285186348625	0.507929671041888	0	0	2.82470842512223	0.453132094349352	0	0	0
Leucoagaricus	0	0.599912592735238	1.36710165562846	4.17627790623699	0.205455247737938	0	4.56683172909097	7.33535603668184	2.16352342771344	0.992331460936177	6.04305677955432	0.561353400594698	3.06702575858622	2.08976807753875	0.336254563534851	1.92543113291213	1.01332050334467	3.9091331988046	0.677164522538067	3.8600224614707	16.9799260888074	0.507929671041888	0.764613386621789	0.339827320145541	8.4741252753667	0.453132094349352	0	0	0
unclassified_Bifidobacteriaceae_(miscellaneous)	0	0.0999854321225398	0.341775413907115	0	0	0.236431883501499	0	0	4.32704685542687	0.793865168748942	0	0	0.340780639842914	0	0	0	0.202664100668933	0.272730223172414	0	2.05867864611771	3.63855559045874	0	0	0	2.48574341410757	0	0	0	0
Pelotomaculum	0.805569276339665	0.299956296367619	2.39242789734981	0	3.49273921154494	0	7.70652854284102	0	0	3.57239325937024	0.167862688320953	0.935589000991163	7.61076762315841	0	11.7689097237198	1.79706905738465	4.8639384160544	2.36366193416092	0	7.07670784602962	4.85140745394498	1.46029780424543	0	0.339827320145541	12.5417054075427	0.906264188698704	0.714725014910951	4.57938780912013	0
Pseudohalonectria	0	0.299956296367619	0	0	0	0	0.142713491534093	0	0	0.396932584374471	0	2.80676700297349	3.74858703827205	0	0	0	6.14747772029098	0.0909100743908048	0	1.02933932305885	4.85140745394498	0	0	0	1.58183671806845	0	0	0	0
Diplocarpon	0	0.0999854321225398	0	0	0	0	0	0	2.16352342771344	0	0.839313441604767	0	0.113593546614305	0	0	1.15525867974728	0	0.545460446344829	0	3.79568875377952	4.85140745394498	0.190473626640708	0	0.169913660072771	3.05068509913201	0	0	20.1493063601286	0
unclassified_Selenomonadaceae	0	0.699898024857778	0.797475965783268	1.39209263541233	0.205455247737938	0	7.42110155977283	0.252943311609719	0	2.18312921405959	0	10.1043612107046	4.54374186457218	0	1.79335767218587	0	4.39105551449356	0	0	8.29904829216201	0	0.253964835520944	0	0	16.8352622137285	1.35939628304806	0.357362507455475	0	0
Methanosarcina	0.134261546056611	2.49963580306349	2.84812844922596	1.39209263541233	1.02727623868969	0	9.84723091585241	0	0	2.58006179843406	0.335725376641907	2.24541360237879	0.908748372914437	0	13.2260128323708	0.898534528692326	1.68886750557445	3.00003245489656	0.451443015025378	6.04736852297077	9.70281490788997	0.31745604440118	0	0.169913660072771	3.1636734361369	0	0	4.57938780912013	0
Carboxydothermus	0.537046184226443	0	0	0	0.616365743213813	0.236431883501499	0.428140474602279	0.505886623219437	0	1.78619662968512	0	0.374235600396465	1.47671610598596	0	0.112084854511617	0	0.0675547002229778	1.9091115622069	0	2.44468089226478	9.70281490788997	0.507929671041888	0	0.169913660072771	1.24287170705378	1.81252837739741	0.357362507455475	0	0
Leptolinea	3.35653865141527	0	0	0	0	0	5.13768569522735	0	2.16352342771344	0.595398876561706	0	0	1.13593546614305	0	0.112084854511617	0.128362075527475	1.2159846040136	2.81821230611495	0	0.836338199985319	1.21285186348625	0.063491208880236	0	0	1.24287170705378	1.35939628304806	1.78681253727738	0	0
Alternaria	0.402784638169833	0.19997086424508	0.341775413907115	6.96046317706165	0.616365743213813	0	0.998994440738651	0	0	0.992331460936177	0.50358806496286	0.187117800198233	1.36312255937166	0	2.12961223572073	0	1.2159846040136	0.818190669517243	0.225721507512689	3.47402021532363	104.305260259817	0.126982417760472	0.191153346655447	0.339827320145541	3.27666177314179	2.26566047174676	0.714725014910951	1.83175512364805	0
Cyanodermella	0	0	0	0	0.410910495475875	0	2.28341586454549	0	0	0.198466292187235	0	0	0.454374186457218	0	0	0	0.0675547002229778	0.18182014878161	0.225721507512689	0.450335953838249	3.63855559045874	0	0	0	0.225976674009779	0	0	0	0
Hydrotalea	0.134261546056611	0	0	1.39209263541233	5.34183644118638	0	0	0	0	0.198466292187235	0	0.187117800198233	0	0	0.560424272558086	0	0.0675547002229778	0.0909100743908048	0	0.0643337076911784	2.42570372697249	0.063491208880236	0	0	0	0.453132094349352	0.357362507455475	0	0
Halobacteroides	0	0.19997086424508	0.341775413907115	0	0	0	0.142713491534093	0.252943311609719	0	0	1.00717612992572	0	0	0	0	0	0	0	0	0.193001123073535	1.21285186348625	0.063491208880236	0	0	0	0.906264188698704	0.714725014910951	0	0
Chroococcidiopsis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.225721507512689	0.0643337076911784	0	0.063491208880236	0.191153346655447	0	0	0	0	0	0
unclassified_Mollicutes_(miscellaneous)	7.78716967128343	0	0	0	0	0	0.142713491534093	0	0	0	0	0	0	0	0	0.128362075527475	0	0	0.451443015025378	3.53835392301481	1.21285186348625	0	0	0	0	1.35939628304806	0.714725014910951	0	0
Thalassobacillus	0.134261546056611	0	0.455700551876153	0	0	0	0.285426983068186	0	2.16352342771344	0.198466292187235	0	1.1227068011894	2.3854644789004	0	0.112084854511617	0	0.405328201337867	0.18182014878161	0.225721507512689	0.38600224614707	13.3413704983487	0	0	3.05844588130987	1.24287170705378	6.34384932089093	3.57362507455475	0	0
Desulfuromusa	0	0	0	0	0.205455247737938	0.236431883501499	0	0	0	0	0	0	0	0	0.672509127069703	0	0	0	0	0.193001123073535	2.42570372697249	0	0	0	0	0.906264188698704	0.357362507455475	0	0
Flavihumibacter	0.134261546056611	0.699898024857778	0.227850275938077	0	0	0.236431883501499	0	0	0	0.595398876561706	1.17503881824667	0.374235600396465	2.15827738567179	0	0.560424272558086	3.72250019029678	0.0675547002229778	0.636370520735633	0	0.193001123073535	1.21285186348625	0.063491208880236	0	0	0.225976674009779	0	0.357362507455475	0	0
Tindallia	0	0.299956296367619	0.911401103752307	0	1.6436419819035	0	0.142713491534093	0	0	0.198466292187235	0	0	0.113593546614305	0	4.48339418046469	0	0.0675547002229778	0.909100743908048	0	1.35100786151475	0	0.126982417760472	1.14692007993268	0	0.112988337004889	2.26566047174676	1.78681253727738	0	0
unclassified_Thermoplasmatales_(miscellaneous)	0	0	0	1.39209263541233	0	0	4.70954522062507	0	0	0	0	0.374235600396465	0	0	0.224169709023234	0	3.51284441159485	0	0	0.643337076911784	1.21285186348625	0.190473626640708	0	0	0	0	0	0	0
Pseudocitrobacter	0	0	0	47.3311496040192	0	0	0	0	0	2.97699438280853	0	0	0	0	0	0.128362075527475	0	0	0	0.193001123073535	0	1.39680659536519	0	0	0.112988337004889	0	0	0	0
Plantactinospora	0	0.299956296367619	0.113925137969038	0	0	0	2.99698332221595	0	0	0.992331460936177	0	0	4.65733541118649	0	0	0.128362075527475	4.45861021471653	0.272730223172414	0	1.73701010766182	2.42570372697249	0	0	0	5.87539352425425	0	0.357362507455475	0	0
Vulcanococcus	0	0	0	1.39209263541233	0	0	0	0	0	0.198466292187235	0	0.187117800198233	0	0	0	0	0.878211102898711	0.18182014878161	0	0.193001123073535	0	0.190473626640708	0	0	0.903906696039115	0	0	0	0
Cenococcum	0	0.299956296367619	0.227850275938077	0	0.616365743213813	0.236431883501499	0.998994440738651	0.252943311609719	0	0.198466292187235	0	0.187117800198233	0.681561279685828	0	1.00876369060455	1.28362075527475	0.270218800891911	0.18182014878161	0	0.643337076911784	6.06425931743123	0	0	1.86905026080048	2.37275507710268	0	0	0.915877561824025	0
Cyberlindnera	0.134261546056611	0.0999854321225398	1.59495193156654	0	0	0	1.28442142380684	0.252943311609719	6.49057028314031	0.396932584374471	0	0.374235600396465	1.93109029244318	33.4362892406201	1.12084854511617	1.15525867974728	0.675547002229778	1.09092089268966	2.70865809015227	3.92435616916188	21.8313335427524	0	0.764613386621789	0.509740980218312	1.69482505507334	0	0	0.915877561824025	0
Phormidium	1.87966164479255	1.39979604971556	0	0	0.205455247737938	0.236431883501499	2.85426983068186	0	0	0.793865168748942	0	0	1.70390319921457	0	3.02629107181366	4.87775887004405	0.0675547002229778	0.0909100743908048	0	0.965005615367676	0	0	0	1.18939562050939	0.225976674009779	0.453132094349352	1.78681253727738	0	0
Coleophoma	0.805569276339665	0.0999854321225398	0.227850275938077	0	0	0	2.14070237301139	0	0	0	20.8149733517982	0.374235600396465	0.113593546614305	0	0.560424272558086	0.77017245316485	0	0.272730223172414	0.225721507512689	0.707670784602962	4.85140745394498	0	0.191153346655447	0.169913660072771	1.12988337004889	0	0	0	0
Cuspidothrix	0	0	0	0	0.205455247737938	0	0	0	0	0	0	0	0	0	0	0.641810377637375	0	0.0909100743908048	0	0.0643337076911784	2.42570372697249	0	0	0.169913660072771	0.225976674009779	0	1.78681253727738	0	0
Candidatus_Paracaedibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.112084854511617	0	0	0	0	0.257334830764714	8.48996304440372	0	0	0	0	0.453132094349352	0.357362507455475	0	0
Trichormus	0.134261546056611	0	0.113925137969038	0	0	0	0	0	0	4.56472472030642	0	0	0.113593546614305	0	0	0	0	0	0	2.70201572302949	1.21285186348625	0	0	0	0.112988337004889	1.35939628304806	2.14417504473285	0	0
Amorphotheca	0	0	4.21523010485442	0	0	0	0	0	0	0.198466292187235	0	0.935589000991163	0	0	2.01752738120911	0.25672415105495	0.135109400445956	0.818190669517243	0	0.707670784602962	13.3413704983487	0	0	0.169913660072771	0.677930022029336	0	0	0	0
Clarireedia	0	0	0.227850275938077	1.39209263541233	0.616365743213813	0	11.5597928142615	0.252943311609719	4.32704685542687	0.793865168748942	1.51076419488858	0.187117800198233	0.795154826300132	2.08976807753875	1.45710310865102	0	0.540437601783822	0.363640297563219	0	1.35100786151475	3.63855559045874	0.253964835520944	0	0.169913660072771	4.74551015420535	0	0	0.915877561824025	0
Levilinea	0	0.0999854321225398	0	0	0.205455247737938	0	0	0	0	0	0	0	1.24952901275735	0	0	0	3.10751621025698	0	0	1.09367303075003	0	0	0	0	0.451953348019557	0	0	0	0
